Symbol,Company Name,Industry,Market Cap
UTME,United Time Technology Co.,Consumer Electronics,7120198
UTRS,Minerva Surgical,Health Information Services,38781478
UTSI,UTStarcom Holdings,Communication Equipment,38938781
UTZ,Utz Brands,Packaged Foods,1334282397
UUU,Universal Security Instruments,Security & Protection Services,5365905
UUUU,Energy Fuels,Uranium,910722982
UVE,Universal Insurance Holdings,Insurance - Property & Casualty,554458286
UVSP,Univest Financial,Banks - Regional,695392080
UVV,Universal,Tobacco,1298735106
UWMC,UWM Holdings,Mortgage Finance,7881384936
UXIN,Uxin Limited,Auto & Truck Dealerships,102714304
V,Visa Inc.,Credit Services,4.80257E+11
VABK,Virginia National Bankshares,Banks - Regional,191928229
VAC,Marriott Vacations Worldwide,Resorts & Casinos,5021566044
VACC,Vaccitech,Biotechnology,85878912
VAL,Valaris,Oil & Gas Equipment & Services,4891282626
VALE,Vale S.A.,Other Industrial Metals & Mining,70197802138
VALN,Valneva SE,Biotechnology,708390784
VALU,Value Line,Financial Data & Stock Exchanges,456180104
VANI,Vivani Medical,Medical Devices,50735800
VAPO,Vapotherm,Medical Devices,30399547
VAQC,Vector Acquisition Corporation II,Shell Companies,164193680
VATE,INNOVATE,Engineering & Construction,233999766
VAXX,Vaxxinity,Biotechnology,297690072
VBFC,Village Bank and Trust Financial,Banks - Regional,81596900
VBIV,VBI Vaccines,Biotechnology,83634360
VBLT,Vascular Biogenics,Biotechnology,11683141
VBNK,VersaBank,Banks - Regional,192382795
VBOC,Viscogliosi Brothers Acquisition,Shell Companies,112555728
VBTX,Veritex Holdings,Banks - Regional,988908646
VC,Visteon,Auto Parts,4421053383
VCEL,Vericel,Biotechnology,1391579976
VCNX,Vaccinex,Biotechnology,21082173
VCSA,Vacasa,Software - Application,451683635
VCTR,Victory Capital Holdings,Asset Management,1978016958
VCXA,10X Capital Venture Acquisition Corp. II,Shell Companies,278408717
VCXB,10X Capital Venture Acquisition Corp. III,Shell Companies,425937624
VCYT,Veracyte,Biotechnology,1678516518
VECO,Veeco Instruments,Semiconductor Equipment & Materials,1089807219
VECT,VectivBio Holding AG,Biotechnology,579569480
VEDU,Visionary Education Technology Holdings Group,Education & Training Services,41997500
VEEE,Twin Vee Powercats Co.,Recreational Vehicles,16041200
VEEV,Veeva Systems,Health Information Services,29117662418
VEL,Velocity Financial,Mortgage Finance,294601944
VEON,VEON Ltd.,Telecom Services,1239781643
VERA,Vera Therapeutics,Biotechnology,360497792
VERB,Verb Technology Company,Software - Application,18417839
VERI,Veritone,Software - Infrastructure,213131391
VERO,Venus Concept,Medical Devices,19952548
VERU,Veru Inc.,Biotechnology,93562120
VERV,Verve Therapeutics,Biotechnology,891636186
VERX,Vertex,Software - Application,3206267499
VERY,Vericity,Insurance - Life,115876250
VET,Vermilion Energy,Oil & Gas E&P,2102437000
VEV,Vicinity Motor,Auto Manufacturers,34874453
VFC,V.F. Corporation,Apparel Manufacturing,8904131687
VFF,Village Farms International,Farm Products,91498370
VGAS,Verde Clean Fuels,Utilities - Renewable,148132823
VGR,Vector Group,Tobacco,1875649740
VGZ,Vista Gold,Gold,71880004
VHAQ,Viveon Health Acquisition,Shell Companies,75292419
VHC,VirnetX Holding,Software - Infrastructure,93566226
VHI,Valhi,Chemicals,492346095
VHNA,Vahanna Tech Edge Acquisition I,Shell Companies,261380625
VIA,Via Renewables,Utilities - Regulated Electric,462828581
VIAO,VIA optronics AG,Electronic Components,61164450
VIAV,Viavi Solutions,Communication Equipment,2434345740
VICI,VICI Properties,REIT - Diversified,32757004000
VICR,Vicor,Electronic Components,2169200574
VIEW,"View, Inc.",Building Products & Equipment,126694005
VIGL,Vigil Neuroscience,Biotechnology,348933222
VII,7GC & Co. Holdings,Shell Companies,296704444
VINC,Vincerx Pharma,Biotechnology,23723752
VINE,Fresh Vine Wine,Beverages - Wineries & Distilleries,6862519
VINO,Gaucho Group Holdings,Real Estate - Diversified,5276365
VINP,Vinci Partners Investments,Asset Management,474461101
VIOT,Viomi Technology,"Furnishings, Fixtures & Appliances",71205235
VIPS,Vipshop Holdings,Internet Retail,8894082954
VIR,Vir Biotechnology,Biotechnology,3107266370
VIRC,Virco Mfg.,"Furnishings, Fixtures & Appliances",64193939
VIRI,Virios Therapeutics,Biotechnology,6736422
VIRT,Virtu Financial,Capital Markets,3220389900
VIRX,Viracta Therapeutics,Biotechnology,61073331
VISL,Vislink Technologies,Communication Equipment,16358761
VIST,"Vista Energy,",Oil & Gas E&P,1837661720
VITL,Vital Farms,Farm Products,623455110
VIV,Telefônica Brasil,Telecom Services,12582702358
VIVK,Vivakor,Oil & Gas E&P,21514544
VJET,voxeljet AG,Computer Hardware,17483667
VKTX,Viking Therapeutics,Biotechnology,1347104897
VLAT,Valor Latitude Acquisition,Shell Companies,294399980
VLCN,Volcon,Auto Manufacturers,36922650
VLD,Velo3D,Computer Hardware,463388718
VLGEA,Village Super Market,Grocery Stores,333473712
VLN,Valens Semiconductor,Semiconductors,326630480
VLO,Valero Energy,Oil & Gas Refining & Marketing,51350464000
VLON,Vallon Pharmaceuticals,Biotechnology,4875200
VLRS,"Controladora Vuela Compañía de Aviación,",Airlines,1433734880
VLY,Valley National Bancorp,Banks - Regional,4691600686
VMAR,Vision Marine Technologies,Recreational Vehicles,35588868
VMC,Vulcan Materials Company,Building Materials,22827258920
VMCA,Valuence Merger I,Shell Companies,289706636
VMD,Viemed Healthcare,Medical Devices,368715438
VMEO,Vimeo,Software - Application,647151278
VMGA,VMG Consumer Acquisition,Shell Companies,296987500
VMI,Valmont Industries,Conglomerates,6816628000
VMW,VMware,Software - Infrastructure,53278612851
VNCE,Vince Holding,Apparel Manufacturing,85460760
VNDA,Vanda Pharmaceuticals,Biotechnology,385572187
VNET,VNET Group,Information Technology Services,480984480
VNO,Vornado Realty Trust,REIT - Office,3168602488
VNOM,Viper Energy Partners LP,Oil & Gas Midstream,4630752280
VNRX,VolitionRx,Diagnostics & Research,132709856
VNT,Vontier,Scientific & Technical Instruments,4244370960
VNTR,Venator Materials,Specialty Chemicals,43755237
VOC,VOC Energy Trust,Oil & Gas E&P,144902797
VOD,Vodafone Group,Telecom Services,29799829340
VOR,Vor Biopharma,Biotechnology,357091044
VORB,Virgin Orbit Holdings,Aerospace & Defense,71181596
VOXR,Vox Royalty,Other Precious Metals & Mining,139274952
VOXX,VOXX International,Consumer Electronics,294183936
VOYA,Voya Financial,Financial Conglomerates,6952521764
VPG,Vishay Precision Group,Scientific & Technical Instruments,582986304
VQS,VIQ Solutions,Software - Application,14487910
VRA,Vera Bradley,Footwear & Accessories,184946042
VRAR,The Glimpse Group,Software - Infrastructure,52680608
VRAX,Virax Biolabs Group,Biotechnology,10811453
VRAY,ViewRay,Medical Devices,629045272
VRCA,Verrica Pharmaceuticals,Biotechnology,272038650
VRDN,Viridian Therapeutics,Biotechnology,1091325120
VRE,Veris Residential,REIT - Residential,1481055600
VREX,Varex Imaging,Medical Devices,729419000
VRM,Vroom,Auto & Truck Dealerships,132483650
VRME,VerifyMe,Security & Protection Services,17185997
VRNA,Verona Pharma,Biotechnology,1586080968
VRNS,Varonis Systems,Software - Infrastructure,2799092160
VRNT,Verint Systems,Software - Infrastructure,2452861012
VRPX,Virpax Pharmaceuticals,Biotechnology,9195726
VRRM,Verra Mobility,Infrastructure Operations,2520758385
VRSK,Verisk Analytics,Consulting Services,29679974560
VRSN,VeriSign,Software - Infrastructure,22164079070
VRT,Vertiv Holdings Co,Electrical Equipment & Parts,5404042596
VRTS,Virtus Investment Partners,Asset Management,1367295305
VRTV,Veritiv,Conglomerates,1830538870
VRTX,Vertex Pharmaceuticals,Biotechnology,81001663891
VS,Versus Systems,Software - Application,5875210
VSAC,Vision Sensing Acquisition,Shell Companies,137315850
VSAT,Viasat,Communication Equipment,2584469088
VSCO,Victoria's Secret & Co.,Apparel Retail,2655029178
VSEC,VSE Corporation,Aerospace & Defense,578132400
VSH,Vishay Intertechnology,Semiconductors,3177205268
VST,Vistra,Utilities - Independent Power Producers,9154871808
VSTA,Vasta Platform,Education & Training Services,263517572
VSTM,Verastem,Biotechnology,89287513
VSTO,Vista Outdoor,Leisure,1567912159
VTEX,VTEX,Software - Application,721582095
VTGN,VistaGen Therapeutics,Biotechnology,27349952
VTLE,Vital Energy,Oil & Gas E&P,868249152
VTNR,Vertex Energy,Oil & Gas Refining & Marketing,780009253
VTOL,Bristow Group,Oil & Gas Equipment & Services,627477760
VTR,Ventas,REIT - Healthcare Facilities,17339739206
VTRS,Viatris,Drug Manufacturers - Specialty & Generic,11513312046
VTRU,Vitru,Education & Training Services,766720672
VTS,Vitesse Energy,Oil & Gas E&P,408532100
VTSI,VirTra,Aerospace & Defense,43593200
VTVT,vTv Therapeutics,Biotechnology,65822452
VTYX,Ventyx Biosciences,Biotechnology,1950172350
VUZI,Vuzix,Consumer Electronics,272697660
VVI,Viad Corp,Specialty Business Services,432227852
VVOS,Vivos Therapeutics,Medical Devices,8803484
VVPR,VivoPower International,Solar,11038500
VVV,Valvoline,Oil & Gas Refining & Marketing,6007443840
VVX,"V2X, Inc.",Aerospace & Defense,1231522572
VWE,Vintage Wine Estates,Beverages - Wineries & Distilleries,66009477
VXRT,Vaxart,Biotechnology,109457419
VYGR,Voyager Therapeutics,Biotechnology,360343812
VYNE,VYNE Therapeutics,Biotechnology,10053952
VYNT,Vyant Bio,Biotechnology,3427980
VZ,Verizon Communications,Telecom Services,1.63338E+11
VZIO,VIZIO Holding,Consumer Electronics,1791063753
VZLA,Vizsla Silver,Other Industrial Metals & Mining,315767840
W,Wayfair,Internet Retail,3830214954
WAB,Westinghouse Air Brake Technologies,Railroads,18226373120
WABC,Westamerica Bancorporation,Banks - Regional,1192467400
WAFD,Washington Federal,Banks - Regional,1981688172
WAFU,Wah Fu Education Group,Education & Training Services,8436152
WAL,Western Alliance Bancorporation,Banks - Regional,3895717100
WALD,Waldencast,Software - Application,931944374
WASH,Washington Trust Bancorp,Banks - Regional,594689348
WAT,Waters,Diagnostics & Research,18250706868
WATT,Energous,Scientific & Technical Instruments,47085300
WAVC,Waverley Capital Acquisition Corp. 1,Shell Companies,273959760
WAVD,WaveDancer,Information Technology Services,6355103
WAVE,Eco Wave Power Global AB (publ),Utilities - Renewable,15538208
WAVS,Western Acquisition Ventures,Shell Companies,41056656
WB,Weibo,Internet Content & Information,4745433720
WBA,Walgreens Boots Alliance,Pharmaceutical Retailers,29835486787
WBD,Warner Bros. Discovery,Entertainment,36693454208
WBS,Webster Financial,Banks - Regional,6885018360
WBX,Wallbox,Electronic Components,842238930
WCC,WESCO International,Industrial Distribution,7896932184
WCN,Waste Connections,Waste Management,35771585400
WD,Walker & Dunlop,Mortgage Finance,2537534997
WDAY,Workday,Software - Application,55910797070
WDC,Western Digital,Computer Hardware,12720744931
WDFC,WD-40 Company,Specialty Chemicals,2419272180
WDH,Waterdrop,Insurance - Diversified,1175981926
WDS,Woodside Energy Group,Oil & Gas E&P,42588961423
WE,WeWork,Real Estate Services,616150164
WEAV,Weave Communications,Software - Application,328051311
WEC,WEC Energy Group,Utilities - Regulated Electric,29900084408
WEJO,Wejo Group,Software - Infrastructure,55880564
WEL,Integrated Wellness Acquisition,Shell Companies,150937490
WELL,Welltower,REIT - Healthcare Facilities,35174268360
WEN,The Wendy's Company,Restaurants,4630319274
WERN,Werner Enterprises,Trucking,2877192461
WES,"Western Midstream Partners, LP",Oil & Gas Midstream,10149602040
WEST,"Westrock Coffee Company, LLC",Packaged Foods,925302384
WETG,WeTrade Group,Software - Application,50129906
WEX,WEX Inc.,Software - Infrastructure,7931672203
WEYS,Weyco Group,Footwear & Accessories,241522149
WF,Woori Financial Group,Banks - Regional,6377217880
WFC,Wells Fargo & Company,Banks - Diversified,1.41188E+11
WFCF,Where Food Comes From,Software - Application,75300319
WFG,West Fraser Timber Co.,Lumber & Wood Production,5789952921
WFRD,Weatherford International,Oil & Gas Equipment & Services,4207339542
WGO,Winnebago Industries,Recreational Vehicles,1763092740
WGS,GeneDx Holdings,Health Information Services,291360146
WH,Wyndham Hotels & Resorts,Lodging,5849321360
WHD,Cactus,Oil & Gas Equipment & Services,2643960333
WHF,WhiteHorse Finance,Asset Management,291003612
WHG,Westwood Holdings Group,Capital Markets,111722784
WHLM,Wilhelmina International,Specialty Business Services,22382340
WHLR,Wheeler Real Estate Investment Trust,REIT - Retail,12438329
WHR,Whirlpool,"Furnishings, Fixtures & Appliances",7196476210
WILC,G. Willi-Food International,Food Distribution,204399580
WIMI,WiMi Hologram Cloud,Advertising Agencies,93644640
WINA,Winmark,Specialty Retail,1109709972
WING,Wingstop,Restaurants,5495045066
WINT,Windtree Therapeutics,Biotechnology,4344394
WINV,WinVest Acquisition,Shell Companies,152087500
WIRE,Encore Wire,Electrical Equipment & Parts,3329397851
WISA,WiSA Technologies,Semiconductors,3109250
WISH,ContextLogic,Internet Retail,331672106
WIT,Wipro,Information Technology Services,24593526287
WIX,Wix.com,Software - Infrastructure,5866912660
WK,Workiva,Software - Application,5499325036
WKEY,WISeKey International Holding AG,Semiconductors,49565568
WKHS,Workhorse Group,Auto Manufacturers,238100605
WKME,WalkMe,Software - Application,963507360
WKSP,Worksport,Auto Parts,24923781
WLDN,Willdan Group,Engineering & Construction,209108064
WLDS,Wearable Devices,Consumer Electronics,7837682
WLFC,Willis Lease Finance,Rental & Leasing Services,335520926
WLK,Westlake,Specialty Chemicals,14771560740
WLKP,Westlake Chemical Partners LP,Chemicals,775234019
WLMS,Williams Industrial Services Group,Engineering & Construction,28176268
WLY,John Wiley & Sons,Publishing,2201612644
WLYB,John Wiley & Sons,Publishing,1984452674
WM,Waste Management,Waste Management,66372172695
WMB,The Williams Companies,Oil & Gas Midstream,36393666122
WMC,Western Asset Mortgage Capital,REIT - Mortgage,55127031
WMG,Warner Music Group,Entertainment,17323068137
WMK,Weis Markets,Grocery Stores,2277487528
WMPN,William Penn Bancorporation,Banks - Regional,158899851
WMS,Advanced Drainage Systems,Building Products & Equipment,6840664614
WMT,Walmart,Discount Stores,3.97475E+11
WNC,Wabash National,Farm & Heavy Construction Machinery,1174664300
WNEB,Western New England Bancorp,Banks - Regional,182349847
WNNR,Andretti Acquisition,Shell Companies,302162511
WNS,WNS (Holdings),Information Technology Services,4485026777
WNW,Meiwu Technology Company,Internet Retail,8633951
WOLF,Wolfspeed,Semiconductors,8080884150
WOOF,Petco Health and Wellness Company,Specialty Retail,2394819045
WOR,Worthington Industries,Metal Fabrication,3143218350
WORX,SCWorx,Health Information Services,4553640
WOW,WideOpenWest,Telecom Services,914111968
WPC,W. P. Carey,REIT - Diversified,16312673900
WPM,Wheaton Precious Metals,Gold,21783683425
WPP,WPP plc,Advertising Agencies,12748410716
WPRT,Westport Fuel Systems,Auto Parts,163558545
WRAC,Williams Rowland Acquisition,Shell Companies,296130750
WRAP,Wrap Technologies,Scientific & Technical Instruments,70961868
WRB,W. R. Berkley,Insurance - Property & Casualty,16402147960
WRBY,Warby Parker,Medical Instruments & Supplies,1257551921
WRK,WestRock Company,Packaging & Containers,7759246440
WRLD,World Acceptance,Credit Services,518780927
WRN,Western Copper and Gold,Other Industrial Metals & Mining,279730140
WSBC,WesBanco,Banks - Regional,1818885970
WSBF,Waterstone Financial,Banks - Regional,333746618
WSC,WillScot Mobile Mini Holdings,Rental & Leasing Services,9647247680
WSFS,WSFS Financial,Banks - Regional,2308746265
WSM,Williams-Sonoma,Specialty Retail,8057322812
WSO,Watsco,Industrial Distribution,12492774476
WSR,Whitestone REIT,REIT - Retail,472048311
WST,West Pharmaceutical Services,Medical Instruments & Supplies,25732293639
WT,WisdomTree,Asset Management,874927253
WTBA,West Bancorporation,Banks - Regional,304020108
WTER,The Alkaline Water Company,Beverages - Non-Alcoholic,23711041
WTFC,Wintrust Financial,Banks - Regional,4451131790
WTI,W&T Offshore,Oil & Gas E&P,744021839
WTM,White Mountains Insurance Group,Insurance - Property & Casualty,3536746900
WTMA,Welsbach Technology Metals Acquisition,Shell Companies,103921446
WTRG,Essential Utilities,Utilities - Regulated Water,11539706501
WTS,Watts Water Technologies,Specialty Industrial Machinery,5672064529
WTT,Wireless Telecom Group,Communication Equipment,39536350
WTTR,Select Energy Services,Oil & Gas Equipment & Services,883112619
